N,P,K,temperature,humidity,ph,rainfall,label,EC,Calcium,Magnesium,Sulfur,Iron,Manganese,Zinc,Copper,Boron,Molybdenum,CEC,Fertilizer Recommendation
5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans,1.714556283,3143.57625,160.5440708,66.30124709,9.827414117,42.16670037,1.934820356,3.520987176,1.887949547,0.080596511,15.51992174,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
32,79,15,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans,0.269832568,4607.471806,368.4534537,82.70812868,10.62487618,33.96964072,5.356784671,3.272136884,3.151024126,0.046476374,14.9394282,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans,0.964004381,3883.376703,152.201485,98.19672954,7.471784388,38.05821745,1.73700746,2.9058451,1.928947702,0.09109177,31.51574664,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
0,55,22,22.98666928,20.57940608,5.916779289,143.8584938,kidneybeans,0.841101379,1942.02765,354.1538234,35.04115923,15.68998014,14.32101561,1.746825513,1.159220051,2.148814968,0.793044467,26.90670127,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
14,59,15,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans,2.363113339,3359.189708,337.9015004,28.6059602,28.2977897,13.94793955,1.130117909,3.166214126,3.35711509,0.520905086,9.232221778,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans,1.339990648,1830.786466,294.4188396,54.22171685,2.349860708,28.06796791,7.869121692,1.290614002,3.890842527,0.849865659,5.719598369,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans,1.552896254,1961.43133,403.7569042,51.89542392,17.01784516,20.34634168,5.59679413,1.342622456,0.774937553,0.516484961,27.01941971,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans,2.17681833,3057.547146,97.98824319,22.3939122,19.64425682,49.38099887,7.7339744,0.473011933,4.284495452,0.608363365,30.52936248,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
13,69,19,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans,1.781182591,2796.844253,89.87357536,29.12224781,26.58307193,25.17308417,5.689260169,1.9873437,0.586261387,0.905921003,14.94261097,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
14,67,22,23.82576704,24.75485098,5.624690248,84.64143632,kidneybeans,0.881077375,1847.495934,325.2750837,50.06329769,32.16757884,3.232147124,0.168347717,1.64171505,1.212995317,0.727376667,22.49998536,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
9,69,20,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans,1.287435232,2728.625154,440.585445,30.11643853,25.36292866,33.77090368,3.712300161,4.934113698,3.252504809,0.019394123,38.53206579,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
20,73,22,16.03768615,22.33195853,5.976312538,130.3900798,kidneybeans,0.790928563,3571.963437,339.8790065,11.48819282,31.72054658,38.17831551,2.956972308,3.336025988,1.718455793,0.851964056,10.74953932,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans,0.69024694,3809.219461,271.5374323,61.41053633,9.668800675,17.14618421,3.116992027,1.4242909,3.3791887,0.584450626,39.51814804,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans,1.020777019,2293.861798,414.2502371,79.84168354,26.6612893,47.44961011,6.469315552,0.554167788,2.850137372,0.990601764,37.71149444,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans,1.415628105,1490.298671,463.6595409,47.00773229,9.486568999,36.07895235,7.379909976,4.754529895,3.277236791,0.970686861,22.66095448,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
7,56,18,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans,1.572765857,3444.005103,248.9056985,63.58219513,20.5609172,37.76481416,3.867662459,1.228579128,4.215781017,0.720954243,32.31328782,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
27,65,18,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans,1.636528022,3876.548398,150.589348,62.93658429,9.459210478,13.45424134,5.216434236,1.894165508,1.59506368,0.641908722,10.91503346,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
30,63,16,23.60506572,21.90539577,5.525904526,100.5978728,kidneybeans,1.008320606,3823.626857,63.83371732,42.21225457,12.92942314,42.81512627,3.255882823,4.356811266,4.228499874,0.854875073,28.5054262,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
37,70,25,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans,0.580182874,1656.245581,67.19983901,35.1050626,47.9903452,17.24316581,4.457157384,0.860056368,3.548052374,0.349663832,16.06150834,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
27,63,19,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans,1.590450936,2832.214052,61.26561172,57.70875976,23.60664082,27.31882692,2.518201702,0.305145853,0.333877285,0.502332356,27.98432299,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans,1.16450842,4133.330751,369.8975925,88.17414501,21.29317871,33.42895969,4.866407246,3.427623685,1.640201766,0.995781436,18.59731204,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
3,72,24,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas,1.597328426,1959.41975,58.85085135,23.01630233,27.59511118,11.70310606,5.31033838,0.951763551,0.266992097,0.360319685,12.63620591,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
40,59,23,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas,0.563363029,1332.31287,234.1938936,85.03655217,18.89450596,15.33310673,0.978863882,2.223858638,4.811850942,0.366944371,33.37167237,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas,0.402112173,1927.134713,356.3860427,80.50620328,16.7622405,19.59330214,8.371371576,1.856369827,2.431309272,0.334601134,24.66860822,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
27,57,24,27.33534897,43.35795962,6.09186275,142.3303677,pigeonpeas,2.395713337,3814.717279,138.2851168,48.63360532,27.70261673,48.26851619,9.274296811,0.626555186,2.709358828,0.155029704,23.04081925,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
10,79,18,21.0643684,55.46985938,5.624731338,184.6226709,pigeonpeas,1.281702569,4150.20945,300.8790427,62.33767975,14.36453426,14.8838813,2.918551506,1.625030162,1.329129542,0.087412317,15.77675541,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
30,75,25,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas,2.493570446,2258.279782,358.0442207,58.09784271,18.98688858,3.576847007,3.187944696,1.537986561,0.807406417,0.031235213,22.78098257,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
40,70,20,31.80130272,45.03186173,5.623490043,147.0361442,pigeonpeas,1.281009858,1648.090362,160.6959895,38.7108954,31.88943067,47.44030015,7.265915504,4.166899512,0.346256873,0.53229208,29.91609877,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
38,55,19,33.18184225,38.23184742,5.864623352,198.8298806,pigeonpeas,2.195209182,4055.619128,323.7946122,20.23420316,29.15001716,41.37147855,7.624611519,3.959671841,3.418486037,0.669001607,20.66536834,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
35,58,20,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas,2.308637816,2671.454415,362.895123,54.59063171,24.73474134,23.46354655,8.229819675,1.893767632,2.917376047,0.120453011,10.43257938,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
38,61,21,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas,0.471290961,3841.548472,412.3237573,37.46612536,11.22177946,18.22971253,2.15073029,3.589637903,3.5666131,0.881138542,13.82071147,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
33,58,24,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas,2.041304188,4041.899938,253.5355206,43.1447191,16.17371868,27.45137498,9.181425026,3.910640449,0.321491341,0.9861255,15.68323843,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
16,56,17,33.80020039,40.03262418,7.445444883,176.6165894,pigeonpeas,0.851940614,3444.485879,209.7279616,18.52884498,18.16859699,27.20907977,6.717912828,1.111772193,0.208884877,0.103960354,11.43718187,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
31,72,17,28.69180475,49.47225353,5.833031708,96.36222901,pigeonpeas,1.051391838,4751.503895,173.831078,61.02770971,2.490580921,1.402494425,3.402711887,4.747470574,0.784590928,0.912737239,24.43840763,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
16,80,20,31.24021696,56.67369054,7.339320929,122.0146733,pigeonpeas,2.006158968,4085.829979,471.861028,35.72969445,11.9589444,25.50659665,3.378295336,2.374641779,1.042605471,0.585476726,12.51156515,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
27,72,17,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas,2.167488804,2898.821047,88.28407282,52.68380923,21.50854573,20.01211035,4.401387638,3.460370645,2.920677296,0.657922607,25.01178174,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
40,62,19,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas,2.322307319,2407.822728,368.2044214,94.29485241,23.51304059,36.4638957,1.347479719,4.189200497,0.848583856,0.401413447,22.11312129,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
18,58,16,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas,2.072615778,4818.953548,475.320306,10.17438322,49.17811681,32.92487171,5.159926045,2.547118855,0.905549916,0.731981478,15.37672194,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
3,68,16,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas,0.358091071,4605.692815,386.10917,52.35219424,39.11945625,7.2346357,1.534502295,3.360034929,2.37265335,0.984823808,27.49660982,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
26,67,24,36.97794384,37.73992903,5.642813116,161.4812963,pigeonpeas,1.646549209,1730.238507,318.3390789,91.63384341,18.17171601,6.690829194,3.846216604,0.26785279,2.709810082,0.420332806,36.7020709,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
16,70,20,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas,1.670811879,3179.83515,186.1977042,70.00942604,11.44632049,7.798514075,5.336767579,3.152628082,2.396249118,0.814218726,18.83940229,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
24,63,19,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas,1.370405055,4080.883687,99.09841651,28.91020899,31.66772713,45.72270274,0.950224382,1.350162746,3.903957393,0.237050511,10.03059317,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
9,76,25,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas,1.858073498,1285.983493,101.5743083,30.73103566,13.09858755,8.439887351,7.855656726,0.794427413,2.877710326,0.221947253,38.5683563,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
16,55,19,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas,0.317080385,4416.043029,350.0458694,77.89400424,14.19385011,27.58544202,8.281952226,3.179982604,3.14455355,0.954422506,19.71041404,"Urea (High Nitrogen), Muriate of Potash (High Potassium)"
28,75,21,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas,0.59326911,4357.840701,361.3586303,81.75719157,22.12249839,32.00007628,3.913772009,3.855069043,0.732389919,0.696466519,27.61036896,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
16,71,24,18.33124824,38.40975482,4.946369874,139.6483317,pigeonpeas,1.707261511,1340.803837,64.37664415,15.1041107,30.93056054,8.064052503,2.093503223,4.295029042,0.204989202,0.634211177,19.0453074,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
24,70,21,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas,1.714686969,1958.491018,462.3399487,28.15262414,18.42748995,47.86019398,8.885214563,1.689335036,0.549814739,0.25264143,18.50378004,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
38,72,21,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas,0.906634883,4956.398041,494.7750437,72.72848598,7.768232332,29.9696532,5.067915009,3.792919549,2.974036432,0.191681824,8.76056188,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
9,66,21,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas,1.882262404,4509.774231,447.15159,75.46712762,48.46796418,30.78801104,5.760722932,2.168109369,3.03903797,0.799075543,16.09795605,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
34,56,17,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas,0.735129495,1526.05607,158.475838,32.13362507,3.046447788,26.06462246,5.418456798,2.38367667,0.635345558,0.409257291,16.68986976,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
1,76,19,24.18553163,46.68746847,6.669529416,177.3377996,pigeonpeas,1.618036414,3321.180603,118.5076611,16.17268981,24.30013762,4.064433102,2.716432567,4.131669657,4.995084967,0.852785158,9.847306358,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
6,69,19,26.88630675,41.69617915,4.750929218,94.46748008,pigeonpeas,0.314217595,3868.196302,234.4202452,79.79734879,13.15205039,7.428370108,0.79512543,4.200905525,2.059471482,0.063375074,27.86754773,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
26,73,21,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas,1.426034917,4229.847027,128.8286935,39.0725075,38.15368532,13.49210607,0.82678734,2.32124241,1.61249534,0.629007872,26.60070339,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
27,61,18,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas,2.365875374,1331.192087,307.7402646,59.29851518,17.34637426,28.87436824,8.837874422,2.425244813,3.206741014,0.226630304,23.50757847,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
27,71,23,23.45379018,46.48714759,7.10959773,150.8712202,pigeonpeas,2.064379423,3067.225241,332.1512995,33.33272249,45.12565701,21.60375514,2.971855775,2.597584558,4.191950534,0.933075358,31.11557634,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
36,61,21,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas,1.738275769,3238.309278,61.85795987,31.04387127,36.44555643,20.70857186,9.239160546,2.51636418,3.370067666,0.514360369,22.41650338,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
17,73,18,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas,2.266660248,2653.969571,420.4861364,77.39040938,38.47422755,28.12457218,5.672006419,4.488864557,3.561914992,0.171716214,25.69815839,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
26,72,22,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas,1.788763472,3662.988414,410.1470148,26.7023107,29.44455381,7.62071391,2.580509929,1.807157632,3.198014269,0.285139905,15.79341295,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium), Lime (Increase pH)"
17,64,16,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas,1.014256896,3698.315812,474.2605525,18.40324557,25.43994484,14.52911504,7.692995269,3.688002494,1.712240376,0.343371913,19.69904409,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
14,74,19,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas,1.056300329,1523.013847,299.080692,30.10765359,44.95581465,41.49268029,5.471374234,2.392870392,3.140259906,0.879597908,15.31232229,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
39,60,15,35.09357419,30.98685456,5.004074624,116.9106908,pigeonpeas,2.499581018,4640.606918,155.4752185,71.8160856,26.83786623,16.55916367,4.423970748,4.769001116,3.029236281,0.754694732,13.58326158,"Urea (High Nitrogen), Muriate of Potash (High Potassium), Lime (Increase pH)"
6,66,15,34.93174223,30.40046769,6.345806011,159.2649827,pigeonpeas,0.441596285,4587.405104,109.7939262,75.08359845,47.05979384,38.52077575,5.56687204,1.212439233,3.768523469,0.693582879,35.57032919,"Urea (High Nitrogen), Reduce phosphorus-based fertilizers, Muriate of Potash (High Potassium)"
